./Positives/152.jpg 1 4 8 90 80
./Positives/153.jpg 1 19 23 61 56
./Positives/154.jpg 1 7 5 85 83
./Positives/155.jpg 1 34 45 23 21
./Positives/156.jpg 1 2 10 94 88
./Positives/157.jpg 1 10 14 75 77
./Positives/158.jpg 1 1 23 88 66
./Positives/159.jpg 1 11 19 76 71
./Positives/16.jpg 1 12 16 72 63
./Positives/160.jpg 1 7 4 85 85
./Positives/161.jpg 1 8 21 78 63
./Positives/162.jpg 1 10 8 79 76
./Positives/163.jpg 1 7 3 78 83
./Positives/164.jpg 1 2 2 83 83
./Positives/165.jpg 1 16 21 76 71
./Positives/166.jpg 1 6 5 81 78
./Positives/167.jpg 1 34 69 48 21
./Positives/168.jpg 1 13 33 72 54
./Positives/169.jpg 1 11 28 78 57
./Positives/17.jpg 1 23 12 63 70
./Positives/170.jpg 1 29 42 65 51
./Positives/171.jpg 1 18 12 69 69
./Positives/172.jpg 1 7 35 81 56
./Positives/173.jpg 1 7 15 70 64
./Positives/174.jpg 1 4 1 68 48
./Positives/175.jpg 1 7 1 84 89
./Positives/176.jpg 1 51 5 46 44
./Positives/177.jpg 1 4 15 86 78
./Positives/178.jpg 1 7 8 76 77
./Positives/179.jpg 1 18 7 59 71
./Positives/18.jpg 1 10 8 72 78
./Positives/180.jpg 1 3 4 89 78
./Positives/181.jpg 1 6 36 87 55
./Positives/182.jpg 1 16 13 79 85
./Positives/183.jpg 1 16 37 62 49
./Positives/184.jpg 1 7 5 80 79
./Positives/185.jpg 1 9 10 75 77
./Positives/186.jpg 1 8 7 83 79
./Positives/187.jpg 1 14 20 72 66
./Positives/188.jpg 1 7 9 82 75
./Positives/189.jpg 1 13 12 80 68
./Positives/19.jpg 1 9 12 74 76
./Positives/190.jpg 1 9 21 74 60
./Positives/191.jpg 1 8 28 79 55
./Positives/192.jpg 1 7 10 85 77
./Positives/193.jpg 1 3 4 84 75
./Positives/194.jpg 1 14 39 74 52
./Positives/195.jpg 1 13 12 71 69
./Positives/196.jpg 1 4 8 85 78
./Positives/197.jpg 1 16 14 74 75
./Positives/198.jpg 1 17 19 68 74
./Positives/2.jpg 1 6 9 91 82
./Positives/20.jpg 1 9 6 80 84
./Positives/200.jpg 1 5 8 89 85
./Positives/201.jpg 1 11 8 71 77
./Positives/202.jpg 1 10 8 74 81
./Positives/203.jpg 1 6 52 83 38
./Positives/204.jpg 1 10 19 77 72
./Positives/205.jpg 1 22 18 56 76
./Positives/206.jpg 1 11 12 74 70
./Positives/207.jpg 1 3 13 89 80
./Positives/208.jpg 1 13 8 73 72
./Positives/209.jpg 1 2 27 92 63
./Positives/21.jpg 1 6 34 85 50
./Positives/210.jpg 1 20 15 67 62
./Positives/211.jpg 1 4 14 93 58
./Positives/212.jpg 1 25 39 45 36
./Positives/213.jpg 1 15 14 72 72
./Positives/214.jpg 1 14 21 76 64
./Positives/215.jpg 1 13 32 70 45
./Positives/216.jpg 1 1 45 85 34
./Positives/217.jpg 1 29 16 55 53
./Positives/218.jpg 1 12 10 68 72
./Positives/219.jpg 1 23 20 51 58
./Positives/22.jpg 1 9 6 78 82
./Positives/220.jpg 1 11 15 81 58
./Positives/221.jpg 1 19 12 71 65
./Positives/222.jpg 1 20 11 61 70
./Positives/223.jpg 1 21 42 56 36
./Positives/224.jpg 1 21 16 61 64
./Positives/225.jpg 1 32 16 43 64
./Positives/226.jpg 1 17 30 53 45
./Positives/227.jpg 1 14 3 71 83
./Positives/228.jpg 1 25 18 56 58
./Positives/229.jpg 1 18 33 62 46
./Positives/23.jpg 1 17 21 70 53
./Positives/230.jpg 1 15 11 81 65
./Positives/231.jpg 1 23 39 61 38
./Positives/232.jpg 1 6 15 64 66
./Positives/233.jpg 1 7 17 77 65
./Positives/234.jpg 1 15 30 49 42
./Positives/235.jpg 1 29 50 55 42
./Positives/236.jpg 1 13 36 71 56
./Positives/237.jpg 1 13 36 72 34
./Positives/238.jpg 1 15 25 70 45
./Positives/239.jpg 1 15 25 70 45
./Positives/24.jpg 1 15 25 70 45
./Positives/240.jpg 1 15 25 70 45
./Positives/241.jpg 1 7 41 85 52
./Positives/242.jpg 1 10 19 83 71
./Positives/243.jpg 1 20 28 67 58
./Positives/244.jpg 1 7 9 89 79
./Positives/245.jpg 1 16 20 68 65
./Positives/246.jpg 1 14 50 72 34
./Positives/247.jpg 1 40 34 55 64
./Positives/248.jpg 1 14 28 73 58
./Positives/249.jpg 1 11 67 70 29
./Positives/25.jpg 1 6 5 78 83
./Positives/251.jpg 1 15 26 65 56
./Positives/252.jpg 1 12 23 74 64
./Positives/253.jpg 1 7 21 91 64
./Positives/254.jpg 1 9 8 69 71
./Positives/255.jpg 1 29 15 64 64
./Positives/256.jpg 1 18 39 71 41
./Positives/257.jpg 1 10 10 75 26
./Positives/258.jpg 1 20 19 60 49
./Positives/259.jpg 1 19 20 60 57
./Positives/26.jpg 1 18 28 71 60
./Positives/260.jpg 1 17 26 61 39
./Positives/261.jpg 1 14 43 45 45
./Positives/262.jpg 1 28 42 45 43
./Positives/263.jpg 1 21 35 67 45
./Positives/265.jpg 1 13 23 70 55
./Positives/266.jpg 1 13 14 78 64
./Positives/267.jpg 1 11 14 71 68
./Positives/268.jpg 1 2 50 89 32
./Positives/269.jpg 1 12 30 67 59
./Positives/27.jpg 1 7 50 82 44
./Positives/270.jpg 1 10 14 81 68
./Positives/271.jpg 1 27 18 62 61
./Positives/272.jpg 1 8 9 80 76
./Positives/273.jpg 1 20 13 74 66
./Positives/274.jpg 1 9 8 75 69
./Positives/275.jpg 1 5 20 92 61
./Positives/276.jpg 1 9 13 84 77
./Positives/277.jpg 1 4 19 86 67
./Positives/278.jpg 1 18 51 72 39
./Positives/279.jpg 1 17 17 74 58
./Positives/28.jpg 1 13 35 51 44
./Positives/280.jpg 1 23 48 55 33
./Positives/281.jpg 1 39 53 44 32
./Positives/282.jpg 1 21 20 65 54
./Positives/283.jpg 1 12 12 75 65
./Positives/284.jpg 1 7 59 76 30
./Positives/285.jpg 1 1 22 43 16
./Positives/286.jpg 1 20 21 58 57
./Positives/287.jpg 1 23 22 63 49
./Positives/288.jpg 1 14 20 69 55
./Positives/289.jpg 1 66 21 24 38
./Positives/29.jpg 1 5 15 77 74
./Positives/290.jpg 1 16 17 67 64
./Positives/291.jpg 1 29 16 51 58
./Positives/292.jpg 1 12 8 59 63
./Positives/293.jpg 1 20 17 58 62
./Positives/294.jpg 1 26 22 57 46
./Positives/295.jpg 1 27 40 47 47
./Positives/296.jpg 1 40 24 54 60
./Positives/298.jpg 1 12 8 72 74
./Positives/299.jpg 1 8 44 53 45
./Positives/3.jpg 1 17 25 64 65
./Positives/30.jpg 1 19 24 69 64
./Positives/300.jpg 1 42 38 47 47
./Positives/301.jpg 1 27 43 57 36
./Positives/302.jpg 1 31 36 65 41
./Positives/303.jpg 1 8 36 73 44
./Positives/305.jpg 1 20 49 70 29
./Positives/306.jpg 1 49 55 42 33
./Positives/307.jpg 1 16 39 61 46
./Positives/308.jpg 1 17 27 68 62
./Positives/309.jpg 1 17 38 67 49
./Positives/31.jpg 1 13 24 75 58
./Positives/310.jpg 1 15 30 77 51
./Positives/311.jpg 1 24 19 70 64
./Positives/312.jpg 1 14 15 65 61
./Positives/313.jpg 1 19 14 56 46
./Positives/314.jpg 1 25 23 46 47
./Positives/315.jpg 1 19 23 71 68
./Positives/316.jpg 1 8 7 70 76
./Positives/317.jpg 1 18 15 60 65
./Positives/318.jpg 1 16 19 76 63
./Positives/319.jpg 1 23 22 65 57
./Positives/32.jpg 1 48 34 43 55
./Positives/320.jpg 1 15 23 68 46
./Positives/321.jpg 1 17 27 71 64
./Positives/322.jpg 1 20 32 65 56
./Positives/323.jpg 1 26 22 49 64
./Positives/324.jpg 1 17 23 66 68
./Positives/325.jpg 1 53 61 34 33
./Positives/326.jpg 1 9 51 77 39
./Positives/327.jpg 1 61 4 33 24
./Positives/328.jpg 1 6 5 71 74
./Positives/329.jpg 1 9 34 73 51
./Positives/33.jpg 1 11 15 35 67
./Positives/330.jpg 1 11 16 77 37
./Positives/331.jpg 1 25 26 38 44
./Positives/332.jpg 1 12 15 57 64
./Positives/333.jpg 1 8 20 90 76
./Positives/334.jpg 1 8 10 87 66
./Positives/335.jpg 1 16 23 71 64
./Positives/336.jpg 1 15 18 72 51
./Positives/337.jpg 1 23 13 62 66
./Positives/338.jpg 1 16 10 69 71
./Positives/339.jpg 1 19 38 53 34
./Positives/34.jpg 1 13 20 64 53
./Positives/340.jpg 1 30 29 53 46
./Positives/341.jpg 1 25 26 56 42
./Positives/342.jpg 1 17 20 59 50
./Positives/343.jpg 1 20 20 63 59
./Positives/344.jpg 1 27 33 50 40
./Positives/345.jpg 1 24 31 55 46
./Positives/346.jpg 1 24 24 49 42
./Positives/347.jpg 1 29 31 49 46
./Positives/348.jpg 1 33 35 52 33
./Positives/349.jpg 1 39 26 45 41
./Positives/35.jpg 1 29 37 55 42
./Positives/350.jpg 1 23 20 48 51
./Positives/351.jpg 1 26 26 48 55
./Positives/352.jpg 1 29 19 60 58
./Positives/353.jpg 1 33 19 52 58
./Positives/354.jpg 1 24 18 49 55
./Positives/355.jpg 1 22 16 50 74
./Positives/356.jpg 1 17 10 73 75
./Positives/358.jpg 1 7 8 84 85
./Positives/359.jpg 1 18 14 64 63
./Positives/36.jpg 1 7 26 86 58
./Positives/360.jpg 1 28 6 56 88
./Positives/361.jpg 1 10 20 74 74
./Positives/362.jpg 1 10 20 84 71
./Positives/37.jpg 1 17 36 72 49
./Positives/38.jpg 1 46 9 32 51
./Positives/39.jpg 1 8 9 75 67
./Positives/4.jpg 1 17 13 70 69
./Positives/41.jpg 1 6 52 64 35
./Positives/42.jpg 1 12 9 77 77
./Positives/43.jpg 1 28 33 60 54
./Positives/44.jpg 1 14 13 70 68
./Positives/45.jpg 1 10 33 80 52
./Positives/46.jpg 1 22 18 71 75
./Positives/47.jpg 1 20 20 61 63
./Positives/48.jpg 1 37 24 48 53
./Positives/49.jpg 1 17 25 69 61
./Positives/5.jpg 1 21 35 60 40
./Positives/50.jpg 1 30 14 60 56
./Positives/51.jpg 1 22 22 63 57
./Positives/52.jpg 1 33 38 49 35
./Positives/53.jpg 1 32 41 45 37
./Positives/54.jpg 1 24 28 61 53
./Positives/55.jpg 1 27 43 46 35
./Positives/56.jpg 1 33 29 54 49
./Positives/57.jpg 1 15 24 67 47
./Positives/58.jpg 1 19 33 65 50
./Positives/59.jpg 1 25 12 65 69
./Positives/6.jpg 1 30 33 50 48
./Positives/60.jpg 1 38 31 50 52
./Positives/61.jpg 1 9 14 72 61
./Positives/62.jpg 1 34 11 47 36
./Positives/63.jpg 1 12 6 68 74
./Positives/64.jpg 1 24 4 56 71
./Positives/65.jpg 1 27 23 51 46
./Positives/66.jpg 1 23 26 56 52
./Positives/67.jpg 1 30 12 50 65
./Positives/68.jpg 1 19 31 72 52
./Positives/69.jpg 1 22 5 50 54
./Positives/7.jpg 1 17 30 74 55
./Positives/70.jpg 1 28 43 66 38
./Positives/71.jpg 1 11 10 81 77
./Positives/72.jpg 1 40 17 54 54
./Positives/73.jpg 1 27 32 70 48
./Positives/74.jpg 1 26 27 57 51
./Positives/75.jpg 1 25 20 54 54
./Positives/76.jpg 1 40 28 48 51
./Positives/77.jpg 1 33 34 48 48
./Positives/79.jpg 1 41 38 53 46
./Positives/8.jpg 1 17 26 68 59
./Positives/80.jpg 1 23 13 70 78
./Positives/81.jpg 1 9 15 84 76
./Positives/82.jpg 1 9 15 85 69
./Positives/83.jpg 1 17 39 75 51
./Positives/84.jpg 1 22 4 72 38
./Positives/85.jpg 1 26 46 55 36
./Positives/86.jpg 1 14 30 52 45
./Positives/87.jpg 1 11 7 70 73
./Positives/88.jpg 1 8 13 81 71
./Positives/89.jpg 1 17 36 72 48
./Positives/9.jpg 1 17 36 49 24
./Positives/90.jpg 1 5 3 76 50
./Positives/91.jpg 1 19 34 71 63
./Positives/92.jpg 1 36 29 43 34
./Positives/93.jpg 1 3 44 85 48
./Positives/94.jpg 1 10 6 76 79
./Positives/95.jpg 1 3 40 24 28
./Positives/96.jpg 1 11 10 74 75
./Positives/97.jpg 1 27 35 1 15
./Positives/98.jpg 1 14 30 36 28
./Positives/99.jpg 1 55 9 38 76
